QueryNumber;Result
19;[697, 558, 0.4082482904638631]
19;[700, 559, 0.4082482904638631]
19;[702, 560, 0.4082482904638631]
19;[705, 561, 0.4082482904638631]
19;[706, 562, 0.4082482904638631]
19;[707, 563, 0.4082482904638631]
19;[710, 564, 0.4082482904638631]
19;[711, 565, 0.4082482904638631]
19;[717, 566, 0.4082482904638631]
19;[720, 567, 0.4082482904638631]
19;[722, 568, 0.4082482904638631]
19;[726, 569, 0.4082482904638631]
19;[727, 570, 0.4082482904638631]
19;[728, 571, 0.4082482904638631]
19;[730, 572, 0.4082482904638631]
19;[731, 573, 0.4082482904638631]
19;[736, 574, 0.4082482904638631]
19;[738, 575, 0.4082482904638631]
19;[739, 576, 0.4082482904638631]
19;[742, 577, 0.4082482904638631]
19;[743, 578, 0.4082482904638631]
19;[746, 579, 0.4082482904638631]
19;[747, 580, 0.4082482904638631]
19;[749, 581, 0.4082482904638631]
19;[750, 582, 0.4082482904638631]
19;[751, 583, 0.4082482904638631]
19;[752, 584, 0.4082482904638631]
19;[753, 585, 0.4082482904638631]
19;[757, 586, 0.4082482904638631]
19;[758, 587, 0.4082482904638631]
19;[759, 588, 0.4082482904638631]
19;[760, 589, 0.4082482904638631]
19;[764, 590, 0.4082482904638631]
19;[765, 591, 0.4082482904638631]
19;[766, 592, 0.4082482904638631]
19;[769, 593, 0.4082482904638631]
19;[771, 594, 0.4082482904638631]
19;[772, 595, 0.4082482904638631]
19;[775, 596, 0.4082482904638631]
19;[776, 597, 0.4082482904638631]
19;[777, 598, 0.4082482904638631]
19;[778, 599, 0.4082482904638631]
19;[780, 600, 0.4082482904638631]
19;[784, 601, 0.4082482904638631]
19;[785, 602, 0.4082482904638631]
19;[790, 603, 0.4082482904638631]
19;[793, 604, 0.4082482904638631]
19;[794, 605, 0.4082482904638631]
19;[795, 606, 0.4082482904638631]
19;[800, 607, 0.4082482904638631]
19;[801, 608, 0.4082482904638631]
19;[802, 609, 0.4082482904638631]
19;[804, 610, 0.4082482904638631]
19;[805, 611, 0.4082482904638631]
19;[810, 612, 0.4082482904638631]
19;[813, 613, 0.4082482904638631]
19;[826, 614, 0.4082482904638631]
19;[828, 615, 0.4082482904638631]
19;[829, 616, 0.4082482904638631]
19;[832, 617, 0.4082482904638631]
19;[833, 618, 0.4082482904638631]
19;[836, 619, 0.4082482904638631]
19;[837, 620, 0.4082482904638631]
19;[838, 621, 0.4082482904638631]
19;[841, 622, 0.4082482904638631]
19;[848, 623, 0.4082482904638631]
19;[849, 624, 0.4082482904638631]
19;[853, 625, 0.4082482904638631]
19;[854, 626, 0.4082482904638631]
19;[855, 627, 0.4082482904638631]
19;[856, 628, 0.4082482904638631]
19;[858, 629, 0.4082482904638631]
19;[859, 630, 0.4082482904638631]
19;[860, 631, 0.4082482904638631]
19;[862, 632, 0.4082482904638631]
19;[863, 633, 0.4082482904638631]
19;[865, 634, 0.4082482904638631]
19;[867, 635, 0.4082482904638631]
19;[870, 636, 0.4082482904638631]
19;[873, 637, 0.4082482904638631]
19;[875, 638, 0.4082482904638631]
19;[876, 639, 0.4082482904638631]
19;[879, 640, 0.4082482904638631]
19;[882, 641, 0.4082482904638631]
19;[883, 642, 0.4082482904638631]
19;[884, 643, 0.4082482904638631]
19;[885, 644, 0.4082482904638631]
19;[886, 645, 0.4082482904638631]
19;[887, 646, 0.4082482904638631]
19;[888, 647, 0.4082482904638631]
19;[889, 648, 0.4082482904638631]
19;[890, 649, 0.4082482904638631]
19;[891, 650, 0.4082482904638631]
19;[893, 651, 0.4082482904638631]
19;[895, 652, 0.4082482904638631]
19;[896, 653, 0.4082482904638631]
19;[900, 654, 0.4082482904638631]
19;[903, 655, 0.4082482904638631]
19;[904, 656, 0.4082482904638631]
19;[905, 657, 0.4082482904638631]
19;[907, 658, 0.4082482904638631]
19;[909, 659, 0.4082482904638631]
19;[912, 660, 0.4082482904638631]
19;[919, 661, 0.4082482904638631]
19;[922, 662, 0.4082482904638631]
19;[923, 663, 0.4082482904638631]
19;[929, 664, 0.4082482904638631]
19;[930, 665, 0.4082482904638631]
19;[931, 666, 0.4082482904638631]
19;[935, 667, 0.4082482904638631]
19;[937, 668, 0.4082482904638631]
19;[942, 669, 0.4082482904638631]
19;[943, 670, 0.4082482904638631]
19;[944, 671, 0.4082482904638631]
19;[947, 672, 0.4082482904638631]
19;[950, 673, 0.4082482904638631]
19;[951, 674, 0.4082482904638631]
19;[952, 675, 0.4082482904638631]
19;[954, 676, 0.4082482904638631]
19;[958, 677, 0.4082482904638631]
19;[964, 678, 0.4082482904638631]
19;[965, 679, 0.4082482904638631]
19;[968, 680, 0.4082482904638631]
19;[969, 681, 0.4082482904638631]
19;[970, 682, 0.4082482904638631]
19;[971, 683, 0.4082482904638631]
19;[972, 684, 0.4082482904638631]
19;[976, 685, 0.4082482904638631]
19;[978, 686, 0.4082482904638631]
19;[982, 687, 0.4082482904638631]
19;[983, 688, 0.4082482904638631]
19;[985, 689, 0.4082482904638631]
19;[986, 690, 0.4082482904638631]
19;[987, 691, 0.4082482904638631]
19;[988, 692, 0.4082482904638631]
19;[989, 693, 0.4082482904638631]
19;[991, 694, 0.4082482904638631]
19;[992, 695, 0.4082482904638631]
19;[995, 696, 0.4082482904638631]
19;[997, 697, 0.4082482904638631]
19;[998, 698, 0.4082482904638631]
19;[999, 699, 0.4082482904638631]
19;[1003, 700, 0.4082482904638631]
19;[1005, 701, 0.4082482904638631]
19;[1007, 702, 0.4082482904638631]
19;[1009, 703, 0.4082482904638631]
19;[1010, 704, 0.4082482904638631]
19;[1014, 705, 0.4082482904638631]
19;[1019, 706, 0.4082482904638631]
19;[1021, 707, 0.4082482904638631]
19;[1024, 708, 0.4082482904638631]
19;[1025, 709, 0.4082482904638631]
19;[1027, 710, 0.4082482904638631]
19;[1030, 711, 0.4082482904638631]
19;[1032, 712, 0.4082482904638631]
19;[1035, 713, 0.4082482904638631]
19;[1037, 714, 0.4082482904638631]
19;[1038, 715, 0.4082482904638631]
19;[1040, 716, 0.4082482904638631]
19;[1041, 717, 0.4082482904638631]
19;[1042, 718, 0.4082482904638631]
19;[1043, 719, 0.4082482904638631]
19;[1046, 720, 0.4082482904638631]
19;[1047, 721, 0.4082482904638631]
19;[1049, 722, 0.4082482904638631]
19;[1050, 723, 0.4082482904638631]
19;[1051, 724, 0.4082482904638631]
19;[1052, 725, 0.4082482904638631]
19;[1054, 726, 0.4082482904638631]
19;[1056, 727, 0.4082482904638631]
19;[1057, 728, 0.4082482904638631]
19;[1058, 729, 0.4082482904638631]
19;[1059, 730, 0.4082482904638631]
19;[1060, 731, 0.4082482904638631]
19;[1067, 732, 0.4082482904638631]
19;[1070, 733, 0.4082482904638631]
19;[1073, 734, 0.4082482904638631]
19;[1074, 735, 0.4082482904638631]
19;[1077, 736, 0.4082482904638631]
19;[1081, 737, 0.4082482904638631]
19;[1082, 738, 0.4082482904638631]
19;[1087, 739, 0.4082482904638631]
19;[1088, 740, 0.4082482904638631]
19;[1091, 741, 0.4082482904638631]
19;[1093, 742, 0.4082482904638631]
19;[1095, 743, 0.4082482904638631]
19;[1096, 744, 0.4082482904638631]
19;[1099, 745, 0.4082482904638631]
19;[1100, 746, 0.4082482904638631]
19;[1102, 747, 0.4082482904638631]
19;[1110, 748, 0.4082482904638631]
19;[1116, 749, 0.4082482904638631]
19;[1117, 750, 0.4082482904638631]
19;[1120, 751, 0.4082482904638631]
19;[1121, 752, 0.4082482904638631]
19;[1125, 753, 0.4082482904638631]
19;[1126, 754, 0.4082482904638631]
19;[1131, 755, 0.4082482904638631]
19;[1134, 756, 0.4082482904638631]
19;[1136, 757, 0.4082482904638631]
19;[1138, 758, 0.4082482904638631]
19;[1140, 759, 0.4082482904638631]
19;[1141, 760, 0.4082482904638631]
19;[1146, 761, 0.4082482904638631]
19;[1147, 762, 0.4082482904638631]
19;[1149, 763, 0.4082482904638631]
19;[1152, 764, 0.4082482904638631]
19;[1155, 765, 0.4082482904638631]
19;[1157, 766, 0.4082482904638631]
19;[1158, 767, 0.4082482904638631]
19;[1159, 768, 0.4082482904638631]
19;[1160, 769, 0.4082482904638631]
19;[1161, 770, 0.4082482904638631]
19;[1163, 771, 0.4082482904638631]
19;[1164, 772, 0.4082482904638631]
19;[1167, 773, 0.4082482904638631]
19;[1168, 774, 0.4082482904638631]
19;[1169, 775, 0.4082482904638631]
19;[1170, 776, 0.4082482904638631]
19;[1171, 777, 0.4082482904638631]
19;[1172, 778, 0.4082482904638631]
19;[1173, 779, 0.4082482904638631]
19;[1179, 780, 0.4082482904638631]
19;[1181, 781, 0.4082482904638631]
19;[1185, 782, 0.4082482904638631]
19;[1190, 783, 0.4082482904638631]
19;[1191, 784, 0.4082482904638631]
19;[1192, 785, 0.4082482904638631]
19;[1195, 786, 0.4082482904638631]
19;[1197, 787, 0.4082482904638631]
19;[1198, 788, 0.4082482904638631]
19;[1199, 789, 0.4082482904638631]
19;[1201, 790, 0.4082482904638631]
19;[1214, 791, 0.4082482904638631]
19;[1215, 792, 0.4082482904638631]
19;[1217, 793, 0.4082482904638631]
19;[1220, 794, 0.4082482904638631]
19;[1231, 795, 0.4082482904638631]
19;[1232, 796, 0.4082482904638631]
19;[1239, 797, 0.4082482904638631]
19;[2, 798, 0.408248290463863]
19;[6, 799, 0.408248290463863]
19;[7, 800, 0.408248290463863]
19;[12, 801, 0.408248290463863]
19;[29, 802, 0.408248290463863]
19;[34, 803, 0.408248290463863]
19;[60, 804, 0.408248290463863]
19;[75, 805, 0.408248290463863]
19;[121, 806, 0.408248290463863]
19;[126, 807, 0.408248290463863]
19;[160, 808, 0.408248290463863]
19;[179, 809, 0.408248290463863]
19;[211, 810, 0.408248290463863]
19;[241, 811, 0.408248290463863]
19;[242, 812, 0.408248290463863]
19;[259, 813, 0.408248290463863]
19;[262, 814, 0.408248290463863]
19;[304, 815, 0.408248290463863]
19;[345, 816, 0.408248290463863]
19;[383, 817, 0.408248290463863]
19;[384, 818, 0.408248290463863]
19;[387, 819, 0.408248290463863]
19;[423, 820, 0.408248290463863]
19;[452, 821, 0.408248290463863]
19;[515, 822, 0.408248290463863]
19;[519, 823, 0.408248290463863]
19;[525, 824, 0.408248290463863]
19;[588, 825, 0.408248290463863]
19;[606, 826, 0.408248290463863]
19;[631, 827, 0.408248290463863]
19;[652, 828, 0.408248290463863]
19;[661, 829, 0.408248290463863]
19;[680, 830, 0.408248290463863]
19;[690, 831, 0.408248290463863]
19;[691, 832, 0.408248290463863]
19;[782, 833, 0.408248290463863]
19;[799, 834, 0.408248290463863]
19;[803, 835, 0.408248290463863]
19;[818, 836, 0.408248290463863]
19;[824, 837, 0.408248290463863]
19;[840, 838, 0.408248290463863]
19;[920, 839, 0.408248290463863]
19;[979, 840, 0.408248290463863]
19;[994, 841, 0.408248290463863]
19;[1015, 842, 0.408248290463863]
19;[1080, 843, 0.408248290463863]
19;[1084, 844, 0.408248290463863]
19;[1085, 845, 0.408248290463863]
19;[1090, 846, 0.408248290463863]
19;[1130, 847, 0.408248290463863]
19;[1176, 848, 0.408248290463863]
19;[1183, 849, 0.408248290463863]
19;[1186, 850, 0.408248290463863]
19;[1189, 851, 0.408248290463863]
19;[1200, 852, 0.408248290463863]
19;[9, 853, 0]
19;[10, 854, 0]
19;[14, 855, 0]
19;[16, 856, 0]
19;[20, 857, 0]
19;[25, 858, 0]
19;[28, 859, 0]
19;[32, 860, 0]
19;[33, 861, 0]
19;[37, 862, 0]
19;[39, 863, 0]
19;[41, 864, 0]
19;[44, 865, 0]
19;[45, 866, 0]
19;[46, 867, 0]
19;[48, 868, 0]
19;[50, 869, 0]
19;[54, 870, 0]
19;[56, 871, 0]
19;[57, 872, 0]
19;[66, 873, 0]
19;[69, 874, 0]
19;[70, 875, 0]
19;[71, 876, 0]
19;[73, 877, 0]
19;[76, 878, 0]
19;[78, 879, 0]
19;[79, 880, 0]
19;[87, 881, 0]
19;[99, 882, 0]
19;[101, 883, 0]
19;[103, 884, 0]
19;[105, 885, 0]
19;[109, 886, 0]
19;[112, 887, 0]
19;[114, 888, 0]
19;[115, 889, 0]
19;[116, 890, 0]
19;[117, 891, 0]
19;[120, 892, 0]
19;[127, 893, 0]
19;[133, 894, 0]
19;[136, 895, 0]
19;[142, 896, 0]
19;[145, 897, 0]
19;[152, 898, 0]
19;[153, 899, 0]
19;[157, 900, 0]
19;[158, 901, 0]
19;[162, 902, 0]
19;[165, 903, 0]
19;[171, 904, 0]
19;[175, 905, 0]
19;[180, 906, 0]
19;[192, 907, 0]
19;[194, 908, 0]
19;[201, 909, 0]
19;[208, 910, 0]
19;[213, 911, 0]
19;[214, 912, 0]
19;[216, 913, 0]
19;[220, 914, 0]
19;[226, 915, 0]
19;[236, 916, 0]
19;[239, 917, 0]
19;[240, 918, 0]
19;[247, 919, 0]
19;[249, 920, 0]
19;[256, 921, 0]
19;[257, 922, 0]
19;[264, 923, 0]
19;[266, 924, 0]
19;[270, 925, 0]
19;[272, 926, 0]
19;[275, 927, 0]
19;[276, 928, 0]
19;[277, 929, 0]
19;[280, 930, 0]
19;[285, 931, 0]
19;[294, 932, 0]
19;[299, 933, 0]
19;[300, 934, 0]
19;[306, 935, 0]
19;[310, 936, 0]
19;[318, 937, 0]
19;[319, 938, 0]
19;[321, 939, 0]
19;[324, 940, 0]
19;[328, 941, 0]
19;[330, 942, 0]
19;[331, 943, 0]
19;[334, 944, 0]
19;[335, 945, 0]
19;[338, 946, 0]
19;[339, 947, 0]
19;[343, 948, 0]
19;[344, 949, 0]
19;[350, 950, 0]
19;[353, 951, 0]
19;[354, 952, 0]
19;[356, 953, 0]
19;[365, 954, 0]
19;[373, 955, 0]
19;[374, 956, 0]
19;[375, 957, 0]
19;[376, 958, 0]
19;[378, 959, 0]
19;[380, 960, 0]
19;[381, 961, 0]
19;[382, 962, 0]
19;[388, 963, 0]
19;[389, 964, 0]
19;[395, 965, 0]
19;[399, 966, 0]
19;[403, 967, 0]
19;[404, 968, 0]
19;[406, 969, 0]
19;[412, 970, 0]
19;[417, 971, 0]
19;[426, 972, 0]
19;[428, 973, 0]
19;[431, 974, 0]
19;[433, 975, 0]
19;[434, 976, 0]
19;[435, 977, 0]
19;[439, 978, 0]
19;[444, 979, 0]
19;[448, 980, 0]
19;[449, 981, 0]
19;[453, 982, 0]
19;[456, 983, 0]
19;[464, 984, 0]
19;[465, 985, 0]
19;[470, 986, 0]
19;[474, 987, 0]
19;[475, 988, 0]
19;[476, 989, 0]
19;[477, 990, 0]
19;[481, 991, 0]
19;[483, 992, 0]
19;[485, 993, 0]
19;[488, 994, 0]
19;[491, 995, 0]
19;[492, 996, 0]
19;[495, 997, 0]
19;[498, 998, 0]
19;[500, 999, 0]
19;[504, 1000, 0]
19;[507, 1001, 0]
19;[509, 1002, 0]
19;[511, 1003, 0]
19;[513, 1004, 0]
19;[514, 1005, 0]
19;[516, 1006, 0]
19;[526, 1007, 0]
19;[530, 1008, 0]
19;[531, 1009, 0]
19;[533, 1010, 0]
19;[534, 1011, 0]
19;[537, 1012, 0]
19;[540, 1013, 0]
19;[544, 1014, 0]
19;[545, 1015, 0]
19;[547, 1016, 0]
19;[553, 1017, 0]
19;[557, 1018, 0]
19;[558, 1019, 0]
19;[560, 1020, 0]
19;[561, 1021, 0]
19;[563, 1022, 0]
19;[564, 1023, 0]
19;[566, 1024, 0]
19;[567, 1025, 0]
19;[571, 1026, 0]
19;[574, 1027, 0]
19;[576, 1028, 0]
19;[578, 1029, 0]
19;[580, 1030, 0]
19;[586, 1031, 0]
19;[592, 1032, 0]
19;[593, 1033, 0]
19;[596, 1034, 0]
19;[600, 1035, 0]
19;[609, 1036, 0]
19;[610, 1037, 0]
19;[617, 1038, 0]
19;[619, 1039, 0]
19;[620, 1040, 0]
19;[621, 1041, 0]
19;[624, 1042, 0]
19;[625, 1043, 0]
19;[627, 1044, 0]
19;[632, 1045, 0]
19;[637, 1046, 0]
19;[638, 1047, 0]
19;[642, 1048, 0]
19;[644, 1049, 0]
19;[646, 1050, 0]
19;[654, 1051, 0]
19;[655, 1052, 0]
19;[656, 1053, 0]
19;[662, 1054, 0]
19;[663, 1055, 0]
19;[664, 1056, 0]
19;[665, 1057, 0]
19;[666, 1058, 0]
19;[671, 1059, 0]
19;[674, 1060, 0]
19;[678, 1061, 0]
19;[679, 1062, 0]
19;[681, 1063, 0]
19;[682, 1064, 0]
19;[699, 1065, 0]
19;[701, 1066, 0]
19;[704, 1067, 0]
19;[708, 1068, 0]
19;[713, 1069, 0]
19;[714, 1070, 0]
19;[716, 1071, 0]
19;[718, 1072, 0]
19;[721, 1073, 0]
19;[723, 1074, 0]
19;[724, 1075, 0]
19;[740, 1076, 0]
19;[741, 1077, 0]
19;[744, 1078, 0]
19;[745, 1079, 0]
19;[756, 1080, 0]
19;[761, 1081, 0]
19;[763, 1082, 0]
19;[768, 1083, 0]
19;[773, 1084, 0]
19;[774, 1085, 0]
19;[779, 1086, 0]
19;[781, 1087, 0]
19;[783, 1088, 0]
19;[786, 1089, 0]
19;[787, 1090, 0]
19;[788, 1091, 0]
19;[789, 1092, 0]
19;[792, 1093, 0]
19;[796, 1094, 0]
19;[797, 1095, 0]
19;[808, 1096, 0]
19;[809, 1097, 0]
19;[814, 1098, 0]
19;[817, 1099, 0]
19;[819, 1100, 0]
19;[820, 1101, 0]
19;[821, 1102, 0]
19;[825, 1103, 0]
19;[827, 1104, 0]
19;[831, 1105, 0]
19;[834, 1106, 0]
19;[835, 1107, 0]
19;[845, 1108, 0]
19;[846, 1109, 0]
19;[850, 1110, 0]
19;[857, 1111, 0]
19;[861, 1112, 0]
19;[864, 1113, 0]
19;[866, 1114, 0]
19;[868, 1115, 0]
19;[869, 1116, 0]
19;[871, 1117, 0]
19;[872, 1118, 0]
19;[877, 1119, 0]
19;[878, 1120, 0]
19;[880, 1121, 0]
19;[881, 1122, 0]
19;[892, 1123, 0]
19;[908, 1124, 0]
19;[910, 1125, 0]
19;[911, 1126, 0]
19;[917, 1127, 0]
19;[918, 1128, 0]
19;[921, 1129, 0]
19;[924, 1130, 0]
19;[927, 1131, 0]
19;[933, 1132, 0]
19;[938, 1133, 0]
19;[940, 1134, 0]
19;[941, 1135, 0]
19;[948, 1136, 0]
19;[949, 1137, 0]
19;[957, 1138, 0]
19;[966, 1139, 0]
19;[973, 1140, 0]
19;[974, 1141, 0]
19;[975, 1142, 0]
19;[977, 1143, 0]
19;[980, 1144, 0]
19;[990, 1145, 0]
19;[996, 1146, 0]
19;[1001, 1147, 0]
19;[1002, 1148, 0]
19;[1004, 1149, 0]
19;[1006, 1150, 0]
19;[1011, 1151, 0]
19;[1013, 1152, 0]
19;[1018, 1153, 0]
19;[1020, 1154, 0]
19;[1022, 1155, 0]
19;[1026, 1156, 0]
19;[1031, 1157, 0]
19;[1036, 1158, 0]
19;[1039, 1159, 0]
19;[1044, 1160, 0]
19;[1045, 1161, 0]
19;[1061, 1162, 0]
19;[1063, 1163, 0]
19;[1064, 1164, 0]
19;[1072, 1165, 0]
19;[1079, 1166, 0]
19;[1083, 1167, 0]
19;[1092, 1168, 0]
19;[1094, 1169, 0]
19;[1097, 1170, 0]
19;[1098, 1171, 0]
19;[1109, 1172, 0]
19;[1113, 1173, 0]
19;[1122, 1174, 0]
19;[1123, 1175, 0]
19;[1133, 1176, 0]
19;[1139, 1177, 0]
19;[1142, 1178, 0]
19;[1143, 1179, 0]
19;[1144, 1180, 0]
19;[1145, 1181, 0]
19;[1148, 1182, 0]
19;[1151, 1183, 0]
19;[1153, 1184, 0]
19;[1156, 1185, 0]
19;[1166, 1186, 0]
19;[1174, 1187, 0]
19;[1177, 1188, 0]
19;[1178, 1189, 0]
19;[1182, 1190, 0]
19;[1184, 1191, 0]
19;[1193, 1192, 0]
19;[1194, 1193, 0]
19;[1196, 1194, 0]
19;[1202, 1195, 0]
19;[1203, 1196, 0]
19;[1204, 1197, 0]
19;[1207, 1198, 0]
19;[1208, 1199, 0]
19;[1209, 1200, 0]
19;[1211, 1201, 0]
19;[1212, 1202, 0]
19;[1213, 1203, 0]
19;[1216, 1204, 0]
19;[1219, 1205, 0]
19;[1221, 1206, 0]
19;[1228, 1207, 0]
19;[1229, 1208, 0]
19;[1230, 1209, 0]
19;[1233, 1210, 0]
19;[1235, 1211, 0]
19;[1236, 1212, 0]
19;[1237, 1213, 0]
19;[1238, 1214, 0]
20;[962, 0, 0.806450595803493]
20;[1168, 1, 0.7831452176268539]
20;[1066, 2, 0.7625644642078987]
20;[292, 3, 0.7044563154227181]
20;[1215, 4, 0.7044563154227181]
20;[919, 5, 0.7034461351903394]
20;[725, 6, 0.7032325027235508]
20;[332, 7, 0.6962204449964163]
20;[207, 8, 0.6955042051924576]
20;[540, 9, 0.6955042051924576]
20;[758, 10, 0.6942508043569079]
20;[1239, 11, 0.6883375209569033]
20;[185, 12, 0.6727205155909958]
20;[278, 13, 0.6664155288077422]
20;[604, 14, 0.661174653757946]
20;[749, 15, 0.6551819557528801]
20;[662, 16, 0.6476491057191743]
20;[730, 17, 0.6449048346204458]
20;[283, 18, 0.638984830450727]
20;[314, 19, 0.6380998622363973]
20;[928, 20, 0.6366679355361603]
20;[1050, 21, 0.634159828243162]
20;[924, 22, 0.6331889729810516]
20;[208, 23, 0.6329153750724985]
20;[89, 24, 0.6309727209275653]
20;[711, 25, 0.6231538910719535]
20;[286, 26, 0.6231153187834355]
20;[288, 27, 0.6202622980195126]
20;[816, 28, 0.6175642085200642]
20;[126, 29, 0.6038366648882635]
20;[970, 30, 0.6011154966148022]
20;[715, 31, 0.5994604253718103]
20;[1197, 32, 0.5958342433454835]
20;[538, 33, 0.5915672111448134]
20;[287, 34, 0.5901758575816164]
20;[1115, 35, 0.585292606149367]
20;[751, 36, 0.5773037542048]
20;[333, 37, 0.5773037542047998]
20;[139, 38, 0.5771117448152023]
20;[1016, 39, 0.5771117448152023]
20;[317, 40, 0.5771081648802544]
20;[14, 41, 0.5768553320804798]
20;[101, 42, 0.5768553320804798]
20;[306, 43, 0.5768553320804798]
20;[88, 44, 0.5729879018492136]
20;[102, 45, 0.5729879018492136]
20;[159, 46, 0.5729879018492136]
20;[806, 47, 0.5729879018492136]
20;[1067, 48, 0.5729879018492136]
20;[179, 49, 0.5729879018492134]
20;[1144, 50, 0.5726780169459026]
20;[502, 51, 0.5725033874413352]
20;[680, 52, 0.5725033874413352]
20;[782, 53, 0.5725033874413352]
20;[912, 54, 0.5725033874413352]
20;[394, 55, 0.5725033874413351]
20;[397, 56, 0.5725033874413351]
20;[459, 57, 0.5725033874413351]
20;[650, 58, 0.5725033874413351]
20;[879, 59, 0.5725033874413351]
20;[1071, 60, 0.5725033874413351]
20;[26, 61, 0.5690984465975595]
20;[693, 62, 0.5690984465975595]
20;[815, 63, 0.5690984465975595]
20;[899, 64, 0.5690984465975595]
20;[100, 65, 0.5689725329477583]
20;[141, 66, 0.5689725329477582]
20;[1039, 67, 0.5661160061831487]
20;[320, 68, 0.564779755614138]
20;[422, 69, 0.564779755614138]
20;[458, 70, 0.564779755614138]
20;[473, 71, 0.564779755614138]
20;[46, 72, 0.5645113633049638]
20;[696, 73, 0.5640175627313164]
20;[800, 74, 0.5640175627313164]
20;[322, 75, 0.5629472795014784]
20;[414, 76, 0.5629472795014783]
20;[135, 77, 0.561452376652591]
20;[295, 78, 0.5599399620464123]
20;[37, 79, 0.5596261656900139]
20;[23, 80, 0.5590692631764023]
20;[673, 81, 0.5576562014107426]
20;[1087, 82, 0.5556610460385079]
20;[118, 83, 0.5553230752779433]
20;[250, 84, 0.5553230752779433]
20;[242, 85, 0.5553230752779432]
20;[676, 86, 0.5553230752779432]
20;[510, 87, 0.5495621730544179]
20;[552, 88, 0.5495621730544179]
20;[1105, 89, 0.5495621730544179]
20;[43, 90, 0.5495621730544178]
20;[61, 91, 0.5495621730544178]
20;[238, 92, 0.5495621730544178]
20;[315, 93, 0.5495621730544178]
20;[323, 94, 0.5495621730544178]
20;[326, 95, 0.5495621730544178]
20;[487, 96, 0.5495621730544178]
20;[489, 97, 0.5495621730544178]
20;[684, 98, 0.5495621730544178]
20;[727, 99, 0.5495621730544178]
20;[775, 100, 0.5495621730544178]
20;[922, 101, 0.5495621730544178]
20;[945, 102, 0.5495621730544178]
20;[1091, 103, 0.5495621730544178]
20;[1180, 104, 0.5495621730544178]
20;[1195, 105, 0.5495621730544178]
20;[539, 106, 0.5473536976043069]
20;[424, 107, 0.5470012942122608]
20;[1213, 108, 0.5460976068378929]
20;[1030, 109, 0.5453076958802769]
20;[290, 110, 0.5434550839288292]
20;[1070, 111, 0.5434550839288292]
20;[166, 112, 0.5434550839288291]
20;[623, 113, 0.5434550839288291]
20;[785, 114, 0.5434550839288291]
20;[986, 115, 0.5434550839288291]
20;[1161, 116, 0.5434550839288291]
20;[603, 117, 0.5398469589983188]
20;[1112, 118, 0.5369074424154674]
20;[813, 119, 0.5358403470236328]
20;[244, 120, 0.5326974947392576]
20;[19, 121, 0.5286757579385114]
20;[193, 122, 0.5275950548987508]
20;[648, 123, 0.5275950548987508]
20;[1035, 124, 0.5275950548987508]
20;[688, 125, 0.5210899174204826]
20;[1107, 126, 0.5193632891075242]
20;[460, 127, 0.5183692447732288]
20;[542, 128, 0.5183692447732288]
20;[1081, 129, 0.5183692447732288]
20;[1125, 130, 0.511970614136771]
20;[804, 131, 0.5083347499675323]
20;[203, 132, 0.4968593226581244]
20;[225, 133, 0.4968593226581244]
20;[337, 134, 0.4968593226581244]
20;[442, 135, 0.4968593226581244]
20;[546, 136, 0.4968593226581244]
20;[849, 137, 0.4968593226581244]
20;[90, 138, 0.4968593226581243]
20;[200, 139, 0.4968593226581243]
20;[227, 140, 0.4968593226581243]
20;[659, 141, 0.4968593226581243]
20;[733, 142, 0.4968593226581243]
20;[750, 143, 0.4968593226581243]
20;[944, 144, 0.4968593226581243]
20;[1012, 145, 0.4968593226581243]
20;[1053, 146, 0.4968593226581243]
20;[1149, 147, 0.4968593226581243]
20;[84, 148, 0.4968593226581242]
20;[95, 149, 0.4968593226581242]
20;[282, 150, 0.4968593226581242]
20;[296, 151, 0.4968593226581242]
20;[392, 152, 0.4968593226581242]
20;[396, 153, 0.4968593226581242]
20;[601, 154, 0.4968593226581242]
20;[607, 155, 0.4968593226581242]
20;[826, 156, 0.4968593226581242]
20;[838, 157, 0.4968593226581242]
20;[942, 158, 0.4968593226581242]
20;[1032, 159, 0.4968593226581242]
20;[1078, 160, 0.4968593226581242]
20;[5, 161, 0.49111108850124724]
20;[480, 162, 0.49111108850124724]
20;[520, 163, 0.49111108850124724]
20;[613, 164, 0.49111108850124724]
20;[702, 165, 0.49111108850124724]
20;[862, 166, 0.49111108850124724]
20;[895, 167, 0.49111108850124724]
20;[976, 168, 0.49111108850124724]
20;[1056, 169, 0.49111108850124724]
20;[1137, 170, 0.49111108850124724]
20;[312, 171, 0.4911110885012472]
20;[430, 172, 0.4911110885012472]
20;[443, 173, 0.4911110885012472]
20;[657, 174, 0.4911110885012472]
20;[1021, 175, 0.4911110885012472]
20;[1051, 176, 0.4911110885012472]
20;[1055, 177, 0.4911110885012472]
20;[1146, 178, 0.4911110885012472]
20;[1167, 179, 0.4911110885012472]
20;[830, 180, 0.48961957595699174]
20;[615, 181, 0.4893996915688725]
20;[1103, 182, 0.4781548265741033]
20;[205, 183, 0.47143094115166334]
20;[370, 184, 0.47120356778651296]
20;[125, 185, 0.4667434107941264]
20;[669, 186, 0.4667209467131458]
20;[1116, 187, 0.4667209467131458]
20;[18, 188, 0.4651814816509272]
20;[605, 189, 0.46518148165092715]
20;[517, 190, 0.4568518455951486]
20;[599, 191, 0.4568518455951486]
20;[883, 192, 0.4568518455951486]
